Date,Open,High,Low,Close,Adj Close,Volume
2021-09-13,18.980000,19.280001,18.510000,18.760000,18.760000,280100
2021-09-14,18.840000,18.900000,17.719999,17.840000,17.840000,194600
2021-09-15,17.889999,17.940001,17.500000,17.620001,17.620001,230100
2021-09-16,17.580000,18.240000,17.549999,18.090000,18.090000,150000
2021-09-17,18.090000,18.260000,17.709999,17.719999,17.719999,188800
2021-09-20,17.299999,17.600000,16.680000,16.950001,16.950001,216800
2021-09-21,17.000000,17.270000,16.850000,17.020000,17.020000,83600
2021-09-22,17.160000,17.400000,17.030001,17.110001,17.110001,115800
2021-09-23,17.170000,17.549999,17.090000,17.090000,17.090000,86200
2021-09-24,17.080000,17.090000,16.719999,16.879999,16.879999,89400
2021-09-27,16.879999,17.440001,16.790001,16.850000,16.850000,181000
2021-09-28,16.809999,17.170000,16.559999,16.719999,16.719999,120800
