Date,Open,High,Low,Close,Adj Close,Volume
2022-03-02,180.100006,186.899994,173.100006,185.300003,185.300003,3503820
2022-03-03,186.300003,187.000000,178.000000,180.600006,180.600006,2482590
2022-03-04,180.500000,183.199997,163.500000,165.699997,165.699997,3947460
2022-03-07,169.100006,171.000000,149.000000,152.100006,152.100006,3950730
2022-03-08,151.500000,162.600006,143.800003,153.899994,153.899994,3537040
2022-03-09,157.199997,162.699997,154.300003,157.100006,157.100006,2520640
2022-03-10,156.300003,158.100006,147.800003,153.199997,153.199997,2566650
2022-03-11,153.100006,154.000000,142.699997,143.000000,143.000000,2920290
2022-03-14,140.500000,141.600006,129.000000,135.600006,135.600006,3295980
2022-03-15,137.600006,146.899994,131.699997,144.800003,144.800003,4085310
2022-03-16,145.100006,156.899994,142.300003,152.300003,152.300003,3910450
2022-03-17,149.100006,156.100006,148.600006,151.899994,151.899994,2413040
2022-03-18,149.800003,159.000000,149.699997,158.000000,158.000000,3199210
2022-03-21,156.899994,165.500000,152.800003,158.600006,158.600006,3425670
2022-03-22,158.800003,189.100006,157.500000,182.600006,182.600006,8179890
2022-03-23,187.500000,223.500000,181.800003,207.399994,207.399994,17014260
2022-03-24,200.500000,205.699997,188.600006,202.300003,202.300003,6847170
2022-03-25,199.500000,217.000000,197.100006,202.399994,202.399994,7181470
2022-03-28,206.100006,297.299988,205.300003,293.299988,293.299988,22670410
2022-03-29,300.299988,343.299988,264.100006,294.399994,294.399994,21229310
2022-03-30,285.600006,292.299988,253.500000,256.799988,256.799988,9538420
2022-03-31,247.699997,259.200012,232.600006,246.399994,246.399994,8923900
2022-04-01,251.300003,252.800003,223.399994,233.000000,233.000000,6573570
2022-04-04,234.800003,237.500000,219.399994,233.100006,233.100006,5145840
2022-04-05,231.800003,239.600006,210.000000,212.100006,212.100006,4162410
2022-04-06,206.500000,219.199997,200.100006,203.899994,203.899994,5221220
2022-04-07,206.300003,209.399994,186.300003,197.300003,197.300003,5337050
2022-04-08,197.000000,197.000000,181.300003,182.399994,182.399994,4267470
2022-04-11,180.300003,188.199997,177.199997,187.199997,187.199997,3755460
2022-04-12,188.800003,190.100006,172.000000,174.199997,174.199997,4207310
2022-04-13,175.500000,185.800003,169.399994,185.300003,185.300003,3674880
2022-04-14,182.699997,186.899994,179.000000,180.199997,180.199997,2533370
2022-04-18,181.000000,181.899994,169.699997,174.800003,174.800003,2389260
2022-04-19,173.800003,189.199997,171.000000,186.800003,186.800003,3174490
2022-04-20,184.000000,186.600006,173.000000,173.399994,173.399994,2391350
2022-04-21,174.100006,180.699997,166.600006,168.500000,168.500000,2637270
2022-04-22,171.199997,176.100006,161.000000,165.199997,165.199997,2643170
2022-04-25,163.899994,170.300003,162.899994,169.600006,169.600006,2644420
2022-04-26,168.899994,170.899994,154.899994,155.000000,155.000000,2473280
2022-04-27,153.899994,162.500000,152.500000,158.500000,158.500000,2660590
2022-04-28,157.100006,161.300003,147.000000,156.399994,156.399994,2985770
2022-04-29,156.300003,160.500000,152.199997,153.000000,153.000000,2134270
2022-05-02,151.000000,154.899994,146.100006,152.600006,152.600006,2388320
2022-05-03,151.600006,161.100006,147.300003,155.100006,155.100006,3183430
2022-05-04,152.199997,159.100006,146.800003,157.199997,157.199997,2642170
2022-05-05,156.800003,157.899994,143.600006,146.899994,146.899994,2698760
2022-05-06,146.600006,148.399994,135.199997,137.600006,137.600006,3303310
2022-05-09,136.300003,136.300003,124.300003,125.199997,125.199997,4073220
2022-05-10,131.500000,140.100006,115.000000,118.400002,118.400002,5569340
2022-05-11,115.599998,116.500000,99.099998,103.699997,103.699997,5850870
2022-05-12,100.500000,137.100006,97.000000,112.000000,112.000000,10488780
2022-05-13,121.099998,124.900002,114.900002,118.099998,118.099998,5812930
2022-05-16,119.000000,126.599998,115.000000,117.099998,117.099998,4096000
2022-05-17,120.599998,129.199997,118.400002,129.000000,129.000000,3818350
2022-05-18,127.300003,142.199997,125.099998,127.599998,127.599998,5372940
2022-05-19,127.699997,135.000000,126.599998,130.800003,130.800003,5044360
2022-05-20,131.800003,133.500000,114.300003,120.300003,120.300003,4138790
2022-05-23,120.099998,120.199997,114.500000,115.800003,115.800003,2485440
2022-05-24,113.300003,113.900002,103.000000,103.900002,103.900002,3768930
2022-05-25,104.800003,118.800003,104.000000,118.800003,118.800003,5362800
2022-05-26,117.500000,128.800003,115.900002,122.300003,122.300003,7100240
2022-05-27,126.500000,144.699997,124.000000,144.300003,144.300003,8990600
2022-05-31,157.500000,161.300003,139.300003,143.399994,143.399994,10697510
2022-06-01,140.100006,143.199997,128.000000,128.100006,128.100006,5553970
2022-06-02,126.900002,135.399994,123.000000,133.000000,133.000000,4530990
2022-06-03,127.800003,130.600006,121.800003,124.500000,124.500000,3922600
2022-06-06,124.199997,125.800003,117.699997,119.500000,119.500000,3453790
2022-06-07,120.199997,132.500000,118.099998,130.699997,130.699997,4037060
2022-06-08,128.000000,142.500000,127.099998,135.199997,135.199997,5174220
2022-06-09,133.699997,135.300003,125.699997,127.800003,127.800003,3225480
2022-06-10,126.300003,127.300003,120.699997,124.300003,124.300003,2650990
2022-06-13,119.099998,122.000000,110.900002,114.800003,114.800003,2791600
2022-06-14,115.199997,120.500000,111.099998,119.199997,119.199997,2572350
2022-06-15,115.500000,129.699997,115.400002,127.699997,127.699997,3721360
2022-06-16,122.199997,125.000000,114.300003,117.900002,117.900002,2651810
2022-06-17,118.599998,127.099998,118.599998,125.300003,125.300003,3304230
2022-06-21,127.500000,129.300003,122.199997,125.000000,125.000000,3035740
2022-06-22,125.000000,132.199997,123.699997,126.000000,126.000000,2666070
2022-06-23,127.900002,128.100006,114.400002,120.500000,120.500000,3607310
2022-06-24,121.699997,125.699997,119.300003,124.699997,124.699997,8075900
2022-06-27,125.800003,147.500000,123.099998,141.300003,141.300003,7760190
2022-06-28,140.000000,143.000000,133.100006,133.800003,133.800003,3967710
2022-06-29,130.699997,138.899994,128.000000,136.500000,136.500000,2769040
2022-06-30,134.000000,138.500000,129.100006,135.500000,135.500000,2534830
2022-07-01,134.800003,143.100006,132.600006,135.300003,135.300003,3095260
2022-07-05,135.500000,135.800003,125.599998,127.800003,127.800003,3026100
2022-07-06,126.800003,130.399994,121.599998,125.699997,125.699997,2576210
2022-07-07,125.400002,146.899994,124.099998,144.800003,144.800003,6276320
2022-07-08,138.899994,153.199997,138.399994,146.600006,146.600006,4892080
2022-07-11,144.899994,149.899994,140.699997,149.500000,149.500000,3239440
2022-07-12,149.500000,161.399994,148.100006,156.000000,156.000000,5283530
2022-07-13,150.500000,159.300003,149.000000,151.399994,151.399994,3666670
2022-07-14,149.500000,156.800003,147.300003,150.600006,150.600006,3530270
2022-07-15,152.699997,153.899994,147.100006,153.699997,153.699997,2614440
2022-07-18,156.000000,169.600006,155.300003,165.399994,165.399994,5404050
2022-07-19,174.100006,178.199997,162.500000,163.600006,163.600006,5052150
2022-07-20,165.199997,177.300003,163.300003,175.199997,175.199997,4758290
2022-07-21,179.000000,183.699997,169.500000,170.000000,170.000000,3935000
2022-07-22,167.000000,168.800003,152.800003,155.000000,155.000000,3146990
2022-07-25,155.500000,155.699997,148.000000,149.100006,149.100006,2068440
2022-07-26,146.600006,147.300003,139.399994,140.300003,140.300003,2131710
2022-07-27,142.300003,145.399994,138.199997,144.800003,144.800003,2319200
2022-07-28,146.300003,152.899994,142.000000,145.800003,145.800003,2461870
2022-07-29,143.100006,148.699997,140.399994,145.600006,145.600006,1822250
2022-08-01,143.300003,155.000000,143.199997,153.699997,153.699997,2391970
2022-08-02,154.500000,169.899994,153.100006,168.600006,168.600006,4273420
2022-08-03,172.000000,182.699997,167.800003,182.100006,182.100006,4195190
2022-08-04,189.800003,197.500000,182.500000,186.600006,186.600006,6658550
2022-08-05,169.699997,227.699997,165.000000,221.800003,221.800003,12578020
2022-08-08,240.600006,275.000000,231.000000,239.600006,239.600006,13281920
2022-08-09,232.000000,238.500000,217.399994,224.500000,224.500000,6236800
2022-08-10,233.899994,238.000000,207.300003,236.699997,236.699997,6415700
2022-08-11,240.699997,260.799988,236.800003,254.600006,254.600006,7933790
2022-08-12,269.399994,272.000000,239.600006,244.399994,244.399994,7338600
2022-08-15,240.699997,244.899994,226.699997,242.100006,242.100006,5018270
2022-08-16,240.100006,261.600006,234.000000,248.100006,248.100006,7230110
2022-08-17,245.899994,254.500000,212.800003,213.600006,213.600006,5941200
2022-08-18,218.600006,220.899994,191.199997,192.899994,192.899994,5042900
2022-08-19,180.399994,189.600006,175.000000,180.199997,180.199997,5246150
2022-08-22,113.300003,130.500000,103.000000,104.599998,104.599998,15115870
2022-08-23,107.199997,109.400002,94.699997,95.599998,95.599998,8018810
2022-08-24,95.900002,99.000000,92.300003,95.800003,95.800003,5047830
2022-08-25,97.800003,99.400002,93.099998,95.699997,95.699997,3159630
2022-08-26,95.800003,96.699997,89.599998,91.699997,91.699997,3639550
2022-08-29,90.400002,96.099998,89.099998,94.699997,94.699997,3960260
2022-08-30,95.900002,96.400002,90.300003,92.699997,92.699997,2516750
2022-08-31,91.099998,92.800003,86.800003,91.199997,91.199997,3300970
2022-09-01,90.300003,90.300003,83.000000,85.800003,85.800003,2633560
2022-09-02,87.800003,91.699997,83.500000,88.800003,88.800003,2761470
2022-09-06,86.500000,87.500000,81.699997,81.900002,81.900002,2086660
2022-09-07,80.699997,84.599998,78.900002,83.900002,83.900002,2174820
2022-09-08,83.000000,87.199997,82.400002,86.400002,86.400002,1670860
2022-09-09,88.599998,97.300003,87.800003,97.199997,97.199997,3635280
2022-09-12,100.099998,107.500000,98.500000,102.199997,102.199997,4722560
2022-09-13,96.300003,98.900002,94.500000,97.199997,97.199997,2491120
2022-09-14,95.199997,99.300003,92.099998,99.099998,99.099998,2207820
2022-09-15,97.500000,103.900002,97.099998,98.800003,98.800003,2506030
2022-09-16,96.199997,96.800003,89.800003,89.800003,89.800003,3198960
2022-09-19,90.699997,93.500000,88.500000,91.800003,91.800003,2354160
2022-09-20,92.300003,93.199997,86.199997,87.099998,87.099998,1718690
2022-09-21,87.300003,89.599998,84.599998,86.000000,86.000000,2021340
2022-09-22,86.199997,86.599998,77.300003,78.500000,78.500000,2692730
2022-09-23,77.199997,81.400002,76.500000,79.900002,79.900002,1991010
2022-09-26,76.500000,79.699997,68.099998,68.300003,68.300003,4328480
2022-09-27,71.599998,75.199997,69.800003,74.500000,74.500000,3336010
2022-09-28,73.000000,77.099998,71.099998,76.699997,76.699997,2445950
2022-09-29,74.599998,76.099998,69.000000,71.000000,71.000000,2250200
2022-09-30,69.699997,72.800003,68.199997,69.699997,69.699997,1655700
2022-10-03,68.400002,69.500000,66.099998,68.800003,68.800003,2149990
2022-10-04,69.800003,81.300003,69.699997,78.300003,78.300003,4254830
2022-10-05,75.500000,75.500000,70.400002,73.300003,73.300003,2269970
2022-10-06,73.800003,76.199997,71.199997,71.199997,71.199997,1934560
2022-10-07,71.000000,71.000000,64.000000,65.300003,65.300003,2343620
2022-10-10,64.599998,69.300003,62.700001,63.500000,63.500000,2339270
2022-10-11,64.000000,64.800003,60.700001,61.200001,61.200001,2262150
2022-10-12,61.200001,62.400002,56.200001,58.500000,58.500000,3249180
2022-10-13,56.299999,62.799999,54.700001,60.400002,60.400002,2956550
2022-10-14,62.099998,63.500000,59.500000,60.000000,60.000000,2189850
2022-10-17,61.799999,64.800003,60.900002,63.599998,63.599998,1858070
2022-10-18,66.000000,68.000000,63.700001,65.099998,65.099998,2204140
2022-10-19,64.099998,65.000000,60.500000,61.099998,61.099998,1366610
2022-10-20,62.000000,65.800003,61.299999,63.500000,63.500000,1730940
2022-10-21,63.500000,65.699997,62.200001,64.900002,64.900002,1494440
2022-10-24,64.599998,65.500000,62.000000,63.599998,63.599998,1436310
2022-10-25,63.000000,70.000000,62.700001,67.500000,67.500000,2679820
2022-10-26,65.400002,71.099998,65.000000,66.400002,66.400002,2217760
2022-10-27,68.300003,69.300003,64.900002,65.099998,65.099998,1387330
2022-10-28,65.500000,67.000000,63.599998,65.099998,65.099998,1566860
