Date,Open,High,Low,Close,Adj Close,Volume
2021-06-28,30.350000,31.959999,29.940001,30.660000,30.660000,6645800
2021-06-29,31.080000,31.330000,29.650000,29.910000,29.910000,6026700
2021-06-30,30.820000,39.299999,30.600000,33.290001,33.290001,51455300
2021-07-01,34.680000,35.240002,32.099998,32.639999,32.639999,12267100
2021-07-02,32.250000,32.610001,31.150000,31.299999,31.299999,4290400
2021-07-06,31.270000,31.320000,29.700001,30.280001,30.280001,4208100
2021-07-07,29.700001,30.070000,28.530001,28.850000,28.850000,3395700
2021-07-08,28.139999,29.280001,27.430000,28.450001,28.450001,3571400
2021-07-09,29.049999,29.950001,28.969999,29.600000,29.600000,2526600
2021-07-12,29.670000,30.309999,28.990000,30.100000,30.100000,2712200
2021-07-13,30.000000,31.700001,29.059999,29.350000,29.350000,3650400
2021-07-14,29.120001,29.920000,27.830000,27.889999,27.889999,2904300
2021-07-15,27.990000,28.610001,26.860001,27.680000,27.680000,2677600
2021-07-16,27.820000,27.930000,26.840000,27.160000,27.160000,1828300
2021-07-19,26.270000,27.620001,26.160000,27.139999,27.139999,3280500
2021-07-20,28.080000,29.330000,27.500000,29.049999,29.049999,5561300
2021-07-21,28.790001,30.190001,28.780001,29.889999,29.889999,3022500
2021-07-22,30.250000,30.350000,28.959999,29.410000,29.410000,1508300
2021-07-23,29.530001,29.660000,28.549999,28.719999,28.719999,1503700
2021-07-26,28.910000,30.020000,28.780001,29.830000,29.830000,2042600
2021-07-27,29.629999,29.830000,28.440001,29.080000,29.080000,1993600
2021-07-28,29.299999,29.639999,28.520000,29.129999,29.129999,1092700
2021-07-29,29.200001,30.030001,28.620001,28.740000,28.740000,1354000
2021-07-30,28.650000,29.350000,28.180000,28.540001,28.540001,2004900
2021-08-02,28.660000,29.219999,28.209999,28.330000,28.330000,1562500
2021-08-03,28.410000,28.680000,27.700001,28.459999,28.459999,1507000
2021-08-04,28.740000,28.740000,26.590000,27.129999,27.129999,3598900
2021-08-05,27.040001,27.940001,27.040001,27.620001,27.620001,1302700
2021-08-06,27.879999,28.040001,27.049999,27.240000,27.240000,1871700
2021-08-09,27.120001,28.500000,26.879999,27.990000,27.990000,2800000
2021-08-10,28.299999,29.830000,28.129999,29.559999,29.559999,2177100
2021-08-11,29.240000,30.100000,28.900000,29.540001,29.540001,1819400
2021-08-12,29.549999,30.120001,28.559999,28.980000,28.980000,1391500
2021-08-13,28.950001,29.070000,27.750000,27.850000,27.850000,1186200
2021-08-16,27.700001,28.410000,27.250000,27.520000,27.520000,1339200
2021-08-17,27.049999,27.270000,26.120001,26.540001,26.540001,2236400
2021-08-18,26.520000,26.879999,25.950001,26.020000,26.020000,1469600
2021-08-19,25.680000,26.110001,25.219999,25.889999,25.889999,1727700
2021-08-20,25.860001,26.799999,25.780001,26.580000,26.580000,1787000
2021-08-23,26.770000,27.620001,26.250000,27.379999,27.379999,2182300
2021-08-24,27.570000,29.120001,27.549999,28.610001,28.610001,3897400
2021-08-25,28.770000,29.230000,27.870001,28.750000,28.750000,2663100
2021-08-26,29.340000,30.139999,27.860001,28.010000,28.010000,3123200
2021-08-27,27.959999,28.799999,27.740000,28.330000,28.330000,2177600
2021-08-30,28.410000,28.950001,28.100000,28.440001,28.440001,1382200
2021-08-31,28.090000,28.209999,27.389999,27.540001,27.540001,2054500
2021-09-01,27.530001,27.879999,26.709999,27.740000,27.740000,2095600
2021-09-02,27.250000,28.160000,27.160000,27.700001,27.700001,1151900
2021-09-03,27.700001,27.730000,26.910000,27.020000,27.020000,1834600
2021-09-07,26.420000,26.620001,25.080000,25.190001,25.190001,5131500
2021-09-08,25.190001,25.299999,23.719999,24.270000,24.270000,6506700
2021-09-09,24.370001,25.770000,24.129999,25.330000,25.330000,3218600
2021-09-10,25.410000,25.639999,24.309999,24.440001,24.440001,2434400
2021-09-13,24.450001,24.639999,23.879999,24.209999,24.209999,2454100
2021-09-14,24.209999,24.230000,23.330000,23.830000,23.830000,2301000
2021-09-15,23.730000,24.270000,23.309999,24.010000,24.010000,1860300
2021-09-16,24.000000,24.469999,23.400000,23.459999,23.459999,1987000
2021-09-17,23.629999,24.450001,23.570000,24.139999,24.139999,4655100
2021-09-20,23.600000,24.250000,23.230000,23.620001,23.620001,2299100
2021-09-21,23.610001,23.770000,23.040001,23.120001,23.120001,1815500
2021-09-22,23.389999,24.090000,23.049999,23.469999,23.469999,1733200
2021-09-23,23.700001,24.350000,23.350000,23.459999,23.459999,1896300
2021-09-24,23.170000,23.360001,22.330000,22.950001,22.950001,4306100
2021-09-27,22.900000,24.469999,22.809999,23.770000,23.770000,4626000
2021-09-28,23.290001,23.770000,22.580000,22.870001,22.870001,4242900
2021-09-29,22.980000,23.480000,22.139999,22.200001,22.200001,5132100
